fio;inn;is_active;last_update;legal_name;main_okved_code;main_okved_name
;7451069079;TRUE;2022-01-02;"ОБЩЕСТВО  С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЧЕЛЯБИНСКОЕ БЮРО МЕЖДУНАРОДНОГО ТУРИЗМА ""СПУТНИК""";;
;2315138648;TRUE;2023-01-11;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕЛЬХОЗПРЕДПРИЯТИЕ ""СЕМИГОРЬЕ""";01.2;Выращивание многолетних культур
;7415054920;TRUE;2023-10-30;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАТРИЦА""";32.50;Производство медицинских инструментов и оборудования
;7453172829;TRUE;2023-01-11;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОТЕНЦИАЛ""";69;Деятельность в области права и бухгалтерского учета
;7814369544;TRUE;2023-05-18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛИНА ФРОЗЕН ФУД""";56.10;Деятельность ресторанов и услуги по доставке продуктов питания
;7814371529;TRUE;2023-03-09;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НСК-МОДУЛЬ""";25.11;Производство строительных металлических конструкций, изделий и их частей
;6658328761;TRUE;2023-04-20;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УЮТ""";46.4;Торговля оптовая непродовольственными потребительскими товарами
;4502013089;TRUE;2023-07-17;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КУРЬЕР ПЛЮС""";61.10.4;Деятельность в области документальной электросвязи
;4502003436;TRUE;2023-02-07;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 2""";85.14;Образование среднее общее
;7453210432;TRUE;2023-10-13;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НПФ ""ПОЛИРЕМ""";22.29.2;Производство прочих изделий из пластмасс, не включенных в другие группировки, кроме устройств пломбировочных из пластика
;5902172631;TRUE;2023-04-17;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНСУЛЬТАЦИОННО-ОБРАЗОВАТЕЛЬНАЯ КОМПАНИЯ ""МЕЖДУНАРОДНОЕ ОБРАЗОВАНИЕ""""";85.41;Образование дополнительное детей и взрослых
;4205230193;TRUE;2022-11-07;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАСТИОН""";45.32;Торговля розничная автомобильными деталями, узлами и принадлежностями
;4217139301;TRUE;2023-01-11;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАНЦЛЕР""";46.4;Торговля оптовая непродовольственными потребительскими товарами
;4707032692;TRUE;2023-08-11;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРОПЕЙСКИЙ СЕРНЫЙ ТЕРМИНАЛ""";52.24.2;Транспортная обработка прочих грузов
;5027998709;TRUE;2023-05-26;"ФОНД ПОДДЕРЖКИ И РАЗВИТИЯ ЗДРАВООХРАНЕНИЯ ""МЕДИЦИНА XXI ВЕКА""";64.99;Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки
;7841338217;TRUE;2023-05-26;"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""БОЛЬШАЯ КОНЮШЕННАЯ 25""";68.3;Операции с недвижимым имуществом за вознаграждение или на договорной основе
;7725402373;TRUE;2022-11-20;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕРРАКОМ""";71.11;Деятельность в области архитектуры
Скорикова Анастасия Александровна;744728129851;TRUE;2022-01-02;;41.20;Строительство жилых и нежилых зданий
Юсова Александра Николаевна;504911129899;TRUE;2022-09-21;;56.10;Деятельность ресторанов и услуги по доставке продуктов питания
Прокопенко Александр Артурович;231526945386;TRUE;2023-01-17;;66.22;Деятельность страховых агентов и брокеров
Соловых Богдан Игоревич;262520257120;TRUE;2023-11-16;;47.91;Торговля розничная по почте или по информационно-коммуникационной сети Интернет
Мингазова Елена Викторовна;744915303443;TRUE;2023-02-11;;70.22;Консультирование по вопросам коммерческой деятельности и управления
Панов Игорь Алексеевич;743808790984;TRUE;2023-08-29;;70.22;Консультирование по вопросам коммерческой деятельности и управления
;7453248098;TRUE;2023-11-12;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧЕЛЯБИНСКИЙ ИННОВАЦИОННЫЙ ЦЕНТР""";72.19;Научные исследования и разработки в области естественных и технических наук прочие
;7720749170;TRUE;2022-12-01;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТДМ ИНЖИНИРИНГ""";43.22;Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха
;7719814210;TRUE;2023-03-23;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЮКСАВТО""";49.32;Деятельность легкового такси и арендованных легковых автомобилей с водителем
;7813549093;TRUE;2023-08-21;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕНТА ПЛЮС""";46.90;Торговля оптовая неспециализированная
;5024134098;TRUE;2023-11-22;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСОБЛЗАКАЗЧИК""";41.20;Строительство жилых и нежилых зданий
;5034046669;TRUE;2023-08-16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНКОМ""";62.09;Деятельность, связанная с использованием вычислительной техники и информационных технологий, прочая
;5905300899;TRUE;2023-09-17;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕРМСКАЯ СЕРВИСНАЯ КОМПАНИЯ""";46.69.5;Торговля оптовая производственным электротехническим оборудованием, машинами, аппаратурой и материалами
;5024148580;TRUE;2023-02-16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРОПЕЙСКАЯ УПРАВЛЯЮЩАЯ КОМПАНИЯ""";56.10;Деятельность ресторанов и услуги по доставке продуктов питания
;7202262837;TRUE;2023-06-08;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АУДИТ ПРАЙМ""";69.20.1;Деятельность по проведению финансового аудита
;7449118466;TRUE;2023-01-11;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АНДРОМЕДА""";66.2;Деятельность вспомогательная в сфере страхования и пенсионного обеспечения
;7705175556;TRUE;2023-10-19;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМПРОФ""";46.49;Торговля оптовая прочими бытовыми товарами
;2464123486;TRUE;2022-09-16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АТМОСФЕРА ЧИСТОТЫ""";46.44.2;Торговля оптовая чистящими средствами
;7451397087;TRUE;2022-09-18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОК-АЛЬФА ЛТД""";43.21;Производство электромонтажных работ
;1650357867;TRUE;2023-10-31;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АВТОЦЕНТР ""ФЕНИКС""";45.19;Торговля прочими автотранспортными средствами
;5321187832;TRUE;2022-11-17;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРТЕЛЬ ПЛЮС""";46.39;Торговля оптовая неспециализированная пищевыми продуктами, напитками и табачными изделиями
;7724438994;TRUE;2023-07-25;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРЕМИУМ ЛАЗЕР""";86.90;Деятельность в области медицины прочая
;7724439074;TRUE;2023-09-29;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАТАБЬЮТИ""";86.90;Деятельность в области медицины прочая
;7751143534;TRUE;2023-04-24;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАЗЕРМАКС""";86.90;Деятельность в области медицины прочая
;5047250164;TRUE;2022-09-18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АДВАНИТ""";62.09;Деятельность, связанная с использованием вычислительной техники и информационных технологий, прочая
;7453339235;TRUE;2023-01-19;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАБЕЛЬЧЕЛ""";46.69.5;Торговля оптовая производственным электротехническим оборудованием, машинами, аппаратурой и материалами
;7449145068;TRUE;2022-01-27;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БРИДЖ БЕАРИНГ""";46.69.2;Торговля оптовая эксплуатационными материалами и принадлежностями машин
;9705195450;TRUE;2023-03-22;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНССПЕЦТЕХНИКА""";45.11;Торговля легковыми автомобилями и грузовыми автомобилями малой грузоподъемности
;9723194812;TRUE;2023-07-21;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МС-СПЕЦТЕХНИКА""";45.11;Торговля легковыми автомобилями и грузовыми автомобилями малой грузоподъемности
;7708102235;TRUE;2022-09-17;"ОБЩЕРОССИЙСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР ПОДДЕРЖКИ МОЛОДЕЖНЫХ ИНИЦИАТИВ""";94.12;Деятельность профессиональных членских организаций
;6670004153;TRUE;2022-09-17;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГСНАБ-ПЛЮС""";47.25;Торговля розничная напитками в специализированных магазинах
;7710511490;TRUE;2023-01-11;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕРПАРТНЁР""";68.31;Деятельность агентств недвижимости за вознаграждение или на договорной основе
;1215099633;TRUE;2022-09-18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙТИ ВЕРТЕКС""";62.01;Разработка компьютерного программного обеспечения
;5008036520;TRUE;2022-11-27;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОКВИТ""";69.20.2;Деятельность по оказанию услуг в области бухгалтерского учета
;7804177530;TRUE;2022-10-17;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФА СПБ""";68.20.2;Аренда и управление собственным или арендованным нежилым недвижимым имуществом
;2315117020;TRUE;2023-01-10;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""К-РАЛЛИ""";45.1;Торговля автотранспортными средствами
;2464076148;TRUE;2023-01-11;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАЕВОЙ УРАЛАВТОЦЕНТР""";46.90;Торговля оптовая неспециализированная
;7453145688;TRUE;2022-09-18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУССКАЯ ТРОЙКА""";82.11;Деятельность административно-хозяйственная комплексная по обеспечению работы организации
;4703108968;TRUE;2022-11-09;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР БЕЗОПАСНОСТИ ""ОХРАНА ПОМЕЩЕНИЙ""";84.25.1;Деятельность по обеспечению пожарной безопасности
;5008046976;TRUE;2022-11-28;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕОИНФОГРАД""";63.11.1;Деятельность по созданию и использованию баз данных и информационных ресурсов
;7450055877;TRUE;2022-11-10;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УРАЛЬСКИЕ СКАЗЫ""";79.11;Деятельность туристических агентств
;5027158629;TRUE;2023-05-26;"СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""МОСКОВСКАЯ ОБЛАСТНАЯ ФЕДЕРАЦИЯ ТХЭКВОНДО ИТФ""";93.19;Деятельность в области спорта прочая
;7448122639;TRUE;2023-10-30;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ ""ЖИЛКОМСЕРВИС""";41.20;Строительство жилых и нежилых зданий
;7841411259;TRUE;2023-09-19;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРЕНА РУС""";47.72;Торговля розничная обувью и изделиями из кожи в специализированных магазинах
;7805507702;TRUE;2023-06-13;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""НАВИС""";43.12;Подготовка строительной площадки
;2465230875;TRUE;2022-11-10;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БУРМАШ""";42.21;Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения
;5035039248;TRUE;2023-02-28;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""ОРХИДЕЯ ПЛЮС""";47.11;Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах
;7806446058;TRUE;2023-08-21;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""ОНЕГИН ПАРК""";68.20.2;Аренда и управление собственным или арендованным нежилым недвижимым имуществом
;6623081224;TRUE;2023-01-11;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕСТТАЙР""";45.3;Торговля автомобильными деталями, узлами и принадлежностями
;6672339370;TRUE;2022-09-16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХОРОШИЕ ЛЮДИ""";47.91.2;Торговля розничная, осуществляемая непосредственно при помощи информационно-коммуникационной сети Интернет
;3301030156;TRUE;2023-05-24;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕОЛОГИЧЕСКАЯ ИНЖЕНЕРНО-ЭКОЛОГИЧЕСКАЯ КОМПАНИЯ""";71.12.3;Работы геолого-разведочные, геофизические и геохимические в области изучения недр и воспроизводства минерально-сырьевой базы
;4502026225;TRUE;2023-03-07;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВАЯ КОМПАНИЯ ""УРАЛ-ТРЕЙД""";45.31.1;Торговля оптовая автомобильными деталями, узлами и принадлежностями, кроме деятельности агентов
;5024998404;TRUE;2023-05-26;"МЕЖРЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ СОДЕЙСТВИЯ В ЗАЩИТЕ ИМУЩЕСТВЕННЫХ ПРАВ ГРАЖДАН ""НОВОМОСКОВИЯ""";94.99;Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций
;7726699254;TRUE;2023-04-10;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕАЛ""";49.4;Деятельность автомобильного грузового транспорта и услуги по перевозкам
;7727785080;TRUE;2022-11-29;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЗВЕЗДИЕ""";81.29.9;Деятельность по чистке и уборке прочая, не включенная в другие группировки
;7816538999;TRUE;2022-09-18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙАРТ""";68.20.2;Аренда и управление собственным или арендованным нежилым недвижимым имуществом
;6658428100;TRUE;2023-07-11;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УРАЛФИЛЬТР""";36.00.1;Забор и очистка воды для питьевых и промышленных нужд
;7415082758;TRUE;2023-11-24;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРИЗОНТ""";77.39.2;Аренда и лизинг прочих машин и оборудования, не включенных в другие группировки
;7811555599;TRUE;2023-04-05;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СУВАНТОЯРВИ""";68.10.23;Покупка и продажа земельных участков
;7810766318;TRUE;2023-08-18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРАВАНА""";46.38.1;Торговля оптовая рыбой, ракообразными и моллюсками, консервами и пресервами из рыбы и морепродуктов
;1657149305;TRUE;2022-11-09;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЭДЖИК ТРЕНД""";43.22;Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха
;7451381400;TRUE;2023-04-14;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФАБРИКА ПУТЕШЕСТВИЙ""";93.29.9;Деятельность зрелищно-развлекательная прочая, не включенная в другие группировки
;2464120559;TRUE;2022-12-27;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КМ-СТРОЙ""";42.11;Строительство автомобильных дорог и автомагистралей
;7811178975;TRUE;2023-07-05;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИР ОБОРУДОВАНИЯ""";28.25;Производство промышленного холодильного и вентиляционного оборудования
Ким Владислав Олегович;744815279388;TRUE;2023-04-06;;62.02.4;Деятельность по подготовке компьютерных систем к эксплуатации
Труш Иван Александрович;280112114669;TRUE;2023-10-02;;46.36;Торговля оптовая сахаром, шоколадом и сахаристыми кондитерскими изделиями
Тимохина Жанна Евгеньевна;507306085167;TRUE;2023-11-02;;56.10;Деятельность ресторанов и услуги по доставке продуктов питания
Безукладников Евгений Владимирович;027701774738;TRUE;2023-02-02;;47.91;Торговля розничная по почте или по информационно-коммуникационной сети Интернет
;7721281880;TRUE;2023-01-10;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЦЕНОЧНАЯ КОМПАНИЯ ""СТОЛИЦА""";70.22;Консультирование по вопросам коммерческой деятельности и управления
;7802264473;TRUE;2023-11-22;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРАНД-СТРОЙ""";41.20;Строительство жилых и нежилых зданий
;7820044079;TRUE;2023-01-31;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АНАНТА""";72.19;Научные исследования и разработки в области естественных и технических наук прочие
;7456033630;TRUE;2023-06-16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УРАЛЬСКАЯ ТОРГОВАЯ КОМПАНИЯ""";45.31;Торговля оптовая автомобильными деталями, узлами и принадлежностями
;1657239118;TRUE;2023-08-21;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИЗИНГ ГАРАНТ ЗАЙМА""";64.91;Деятельность по финансовой аренде (лизингу/сублизингу)
;1655388731;TRUE;2022-11-18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОЧКА ОПЫТА""";47.52;Торговля розничная скобяными изделиями, лакокрасочными материалами и стеклом в специализированных магазинах
;4705072700;TRUE;2022-11-18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВАР-ПЛАСТ""";20.13;Производство прочих основных неорганических химических веществ
;6166103210;TRUE;2022-09-16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЯСО И АРТЕЛЬ""";46.32;Торговля оптовая мясом и мясными продуктами
;6682012102;TRUE;2023-10-30;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМЕХСЕРВИС""";43.99;Работы строительные специализированные прочие, не включенные в другие группировки
;7733313039;TRUE;2022-09-16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙКАР""";49.41;Деятельность автомобильного грузового транспорта
;2315109083;TRUE;2022-11-28;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСПЕРТ-М""";45.11.2;Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах
;2317038952;TRUE;2023-11-12;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭРЛИНГ""";79.90.1;Деятельность по предоставлению туристических информационных услуг
;9729103385;TRUE;2023-10-17;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРОРЕСУРС""";46.14;Деятельность агентов по оптовой торговле машинами, промышленным оборудованием, судами и летательными аппаратами
;2315208711;TRUE;2022-11-22;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИЛА""";62.01;Разработка компьютерного программного обеспечения
;5401982699;TRUE;2023-02-02;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОКСВЕЛД СИБИРЬ""";46.74.3;Торговля оптовая ручными инструментами
;7460043990;TRUE;2023-10-17;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРИАЛ""";79.11;Деятельность туристических агентств
;9701103346;TRUE;2023-09-19;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙТЕХНОХОЛДИНГ""";71.12.13;Разработка проектов по кондиционированию воздуха, холодильной технике, санитарной технике и мониторингу загрязнения окружающей среды, строительной акустике
;7720425698;TRUE;2023-10-11;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРИНА""";86.90;Деятельность в области медицины прочая
;7720427092;TRUE;2022-10-14;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОМАБЬЮТИ""";86.90;Деятельность в области медицины прочая
;7751144471;TRUE;2023-08-30;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИМПЕРИЯ КРАСОТЫ""";86.90;Деятельность в области медицины прочая
;4704064537;TRUE;2023-08-16;"САДОВОДЧЕСКОЕ НЕКОММЕРЧЕСКОЕ ТОВАРИЩЕСТВО ""ГОРНАЯ ДУБРАВА""";68.32;Управление недвижимым имуществом за вознаграждение или на договорной основе
;7420010318;TRUE;2023-10-30;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКСИМ""";47.2;Торговля розничная пищевыми продуктами, напитками и табачными изделиями в специализированных магазинах
;7724492600;TRUE;2022-09-19;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМАРТКОНСТРАКШН""";41.20;Строительство жилых и нежилых зданий
;7453096470;TRUE;2023-05-24;"НЕГОСУДАРСТВЕННОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ОБРАЗОВАТЕЛЬНЫЙ ЦЕНТР ""АЭРОВЕКТРА""";;
;7453096470;TRUE;2022-11-07;"НЕГОСУДАРСТВЕННОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ОБРАЗОВАТЕЛЬНЫЙ ЦЕНТР ""АЭРОВЕКТРА""";85.41;Образование дополнительное детей и взрослых
;7415035211;TRUE;2023-10-30;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОНГРАД РЕЗОРТ ОТЕЛЬ""";55.10;Деятельность гостиниц и прочих мест для временного проживания
;7420000038;TRUE;2023-10-30;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РИФЕЙ""";47.11;Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах
;7420006992;TRUE;2023-10-30;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВАЯ ИНВЕСТИЦИОННАЯ КОМПАНИЯ ""ГЕФЕСТ""";46.72.21;Торговля оптовая черными металлами в первичных формах
;7451069079;TRUE;2022-11-23;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧЕЛЯБИНСКОЕ БЮРО МЕЖДУНАРОДНОГО ТУРИЗМА ""СПУТНИК""";79.11;Деятельность туристических агентств
;7702427614;TRUE;2023-10-02;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖЕЛЕЗНОДОРОЖНЫЕ КАССЫ""";52.21;Деятельность вспомогательная, связанная с сухопутным транспортом
;1215087331;TRUE;2023-02-27;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИАГНОСТИКА - СЕРВИС""";71.20.5;Технический осмотр автотранспортных средств
;2464047651;TRUE;2023-05-16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЬЕРНЫЕ МАШИНЫ""";46.61.1;Торговля оптовая сельскохозяйственными и лесохозяйственными машинами, оборудованием и инструментами, включая тракторы
;5407215143;TRUE;2023-08-15;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НАУЧНО-ПРОИЗВОДСТВЕННАЯ ФИРМА ""ЭЛЕКТРОСЕРВИС""";43.21;Производство электромонтажных работ
